2025-08-13 10:56:53 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:53.308993", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "🗃️ Sistema Caja Negra inicializado", "metadata": {"session_id": "20250813_105653", "log_path": "C:\\Users\\v_jac\\Desktop\\grid\\logs"}}
2025-08-13 10:56:55 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:55.489072", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "FundedNext MT5 Terminal iniciado con PID: 23388", "metadata": {}}
2025-08-13 10:56:55 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:55.493931", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "FundedNext MT5 Terminal encontrado: PID 23388", "metadata": {}}
2025-08-13 10:56:55 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:55.495376", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "FundedNext MT5 Terminal iniciado correctamente", "metadata": {}}
2025-08-13 10:56:57 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:57.497116", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "🔌 Conectando a FundedNext MT5...", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.381150", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ Conectado a FundedNext MT5 - Cuenta: 1511236436", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.388837", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "✅ PUERTA-S2-STRATEGY v1.0.0 inicializado correctamente", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.392400", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ Strategy Engine inicializado", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.402874", "session_id": "20250813_105658", "category": "system", "level": "INFO", "message": "🗃️ Sistema Caja Negra inicializado", "metadata": {"session_id": "20250813_105658", "log_path": "C:\\Users\\v_jac\\Desktop\\grid\\logs"}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.406222", "session_id": "20250813_105658", "category": "system", "level": "INFO", "message": "🔄 LoggerManager (Caja Negra) inicializado", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.445032", "session_id": "20250813_105658", "category": "system", "level": "INFO", "message": "AnalyticsManager inicializado - FASE 1.3", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.448938", "session_id": "20250813_105658", "category": "system", "level": "INFO", "message": "IndicatorManager inicializado correctamente", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.454828", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ Foundation Bridge inicializado", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.526190", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ FVG Database Manager inicializado", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.528410", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ ML Foundation disponible para FoundationBridge", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.537212", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ ENHANCED-ORDER-EXECUTOR v2.0.0-FVG inicializado", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.538771", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "🎯 Modo: Órdenes límite inteligentes con análisis FVG", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.540423", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ Enhanced Order Executor (FVG Limit Orders) inicializado", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.542129", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ Enhanced Order Executor conectado con ML Foundation", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.553984", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "✅ PUERTA-PE-EXECUTOR v1.0.0 inicializado", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.558681", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "🔗 Integrado con FundedNextMT5Manager", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.561435", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ Traditional Order Executor inicializado como respaldo", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.566244", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ Enhanced Order Executor preparado para FVGDetector", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.571147", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "📊 Monitoreo de órdenes FVG programado", "metadata": {}}
2025-08-13 10:56:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:56:58.573770", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ Sistema ML FVG integrado exitosamente", "metadata": {}}
2025-08-13 10:57:58 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:57:58.105998", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "Contexto estratégico actualizado", "metadata": {}}
2025-08-13 10:58:18 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:58:18.268402", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "🎯 FVG detectado para trading: EURUSD BEARISH", "metadata": {}}
2025-08-13 10:58:18 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:58:18.278393", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ FVG almacenado en ML DB: ID 1", "metadata": {}}
2025-08-13 10:58:18 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:58:18.280760", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "🎯 Procesando señal FVG: EURUSD BEARISH", "metadata": {}}
2025-08-13 10:58:18 | DEBUG    | BlackBox.system | {"timestamp": "2025-08-13T10:58:18.281938", "session_id": "20250813_105653", "category": "system", "level": "DEBUG", "message": "Gap muy grande: 13.0 pips", "metadata": {}}
2025-08-13 10:58:18 | WARNING  | BlackBox.system | {"timestamp": "2025-08-13T10:58:18.282790", "session_id": "20250813_105653", "category": "system", "level": "WARNING", "message": "❌ FVG no válido para trading: EURUSD", "metadata": {}}
2025-08-13 10:58:18 | WARNING  | BlackBox.system | {"timestamp": "2025-08-13T10:58:18.285363", "session_id": "20250813_105653", "category": "system", "level": "WARNING", "message": "⚠️  No se pudo generar orden límite para FVG: EURUSD", "metadata": {}}
2025-08-13 10:58:18 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:58:18.287217", "session_id": "20250813_105653", "category": "system", "level": "SUCCESS", "message": "✅ FVG procesado con Enhanced Order Executor: EURUSD", "metadata": {}}
2025-08-13 10:58:26 | INFO     | BlackBox.system | {"timestamp": "2025-08-13T10:58:26.767234", "session_id": "20250813_105653", "category": "system", "level": "INFO", "message": "🔌 Desconectado de FundedNext MT5", "metadata": {}}
